"x"
"1",0.248339326626227
"2",0.176308692274088
"3",0.0505344897626784
"4",0.0323054357485134
"5",0.028218428912261
"6",0.00414886671311987
"7",0.00105048156560028
"8",0.000705496257501403
"9",0.000232591382855528
"10",7.75046316813332e-05
"11",1.5504003661324e-05
"12",1.55062494858758e-05
"13",0
"14",0.234232796573777
"15",0.177781924686792
"16",0.0425876086625344
"17",0.0210563612302875
"18",0.0174888707866073
"19",0.00391752062828866
"20",0.000966494580663241
"21",0.000650468662204353
"22",0.000215396598252557
"23",7.18430589116095e-05
"24",1.43665916103227e-05
"25",1.43696327177987e-05
"26",0
"27",0.209656307914698
"28",0.153685827286368
"29",0.0373762110798409
"30",0.0215593618511985
"31",0.0203160640350683
"32",0.00311924918362124
"33",0.000774349244207803
"34",0.000519159499172717
"35",0.00017325202258903
"36",5.76997455511798e-05
"37",1.15412868709783e-05
"38",1.1541515471663e-05
"39",0
"40",0.256938643623527
"41",0.197365992912091
"42",0.0394411013504544
"43",0.0232675084537356
"44",0.0210128745494626
"45",0.00364146804622712
"46",0.00089800165954727
"47",0.000601386804159226
"48",0.000201729097254928
"49",6.71950275671771e-05
"50",1.3443381474348e-05
"51",1.34438193328769e-05
"52",0
"53",0.245124540784515
"54",0.198741593960692
"55",0.0376781445214409
"56",0.0199747143796132
"57",0.0175523652268773
"58",0.00358098559288628
"59",0.00089402428491731
"60",0.00059977648894905
"61",0.000200475666903891
"62",6.68051441649539e-05
"63",1.33678871856976e-05
"64",1.33663095377685e-05
"65",0
"66",0.231001208493356
"67",0.179081453727589
"68",0.0416396502615243
"69",0.0252725992643404
"70",0.0237605645398616
"71",0.00363443127865916
"72",0.000912629685128244
"73",0.00061426707812966
"74",0.000201990909036018
"75",6.73400355696714e-05
"76",1.34656402624701e-05
"77",1.34651249756787e-05
"78",0
"79",0.197881457011603
"80",0.15302014749135
"81",0.0438777015898687
"82",0.0220871394633518
"83",0.0198421397296033
"84",0.00328659528477634
"85",0.000794335639863687
"86",0.000532741548777758
"87",0.000178108556820329
"88",5.94269518832481e-05
"89",1.18862286532955e-05
"90",1.18867828461347e-05
"91",0
"92",0.254291591959706
"93",0.173160883846932
"94",0.048501799870016
"95",0.0281537305975473
"96",0.0279353035284491
"97",0.00357556690171554
"98",0.000886116677722914
"99",0.000596234909894605
"100",0.000198849484403946
"101",6.62985017592919e-05
"102",1.32587215280725e-05
"103",1.32572670858889e-05
"104",0
"105",0.279015127992706
"106",0.209975760450078
"107",0.0467779732445473
"108",0.0288565712978255
"109",0.0275274019597291
"110",0.00388827553306692
"111",0.000966720945010782
"112",0.000646900999102722
"113",0.000217729134091024
"114",7.25649500432153e-05
"115",1.45143084505733e-05
"116",1.45152022042304e-05
"117",0
"118",0.191711253202402
"119",0.144447760626099
"120",0.0380108078550874
"121",0.0215021212068756
"122",0.0183219290144808
"123",0.00480078440064981
"124",0.00117478441649415
"125",0.000792806350344547
"126",0.00026231278827043
"127",8.74279500880241e-05
"128",1.74754633709626e-05
"129",1.74750020627734e-05
"130",0
